"id","city_id","country_code","country_id","country_name_en","country_name_ru","name_en","name_ru","parent_id","pretty_slug","type","slug"
6 293 382,6 293 382,R,153,Russia,Россия,Dederkoy,Дедеркой,6 084 686,dederkoy,City,dederkoy
6 293 392,6 293 392,R,153,Russia,Россия,Yuzhnyy,Южный,6 084 686,yuzhnyy,City,yuzhnyy
6 293 400,6 293 400,R,153,Russia,Россия,Agoy,Агой,6 084 686,agoy,City,agoy
6 293 410,6 293 410,R,153,Russia,Россия,Dzhubga,Джубга,6 288 364,dzhubga_krasnodar_krai,City,southern_russia_dzhubga
6 293 415,6 293 415,R,153,Russia,Россия,Arkhipo-Osipovka,Архипо-Осиповка,6 288 364,arkhipo-osipovka_krasnodar_krai,City,southern_russia_arkhipo-osipovka
6 297 404,6 297 404,R,153,Russia,Россия,Zheleznodorozhny,Железнодорожный,178 289,zheleznodorozhny_moscow,City,moscow_oblast_zheleznodorozhny
6 297 513,6 297 513,R,153,Russia,Россия,Pirogovo,Пирогово,178 289,pirogovo,City,pirogovo
6 297 584,6 297 584,R,153,Russia,Россия,Druzhba,Дружба,178 289,druzhba_moscow,City,moscow_oblast_druzhba
6 297 762,6 297 762,R,153,Russia,Россия,Nikolo-Uryupino,Николо-Урюпино,178 289,nikolo-uryupino,City,nikolo-uryupino
6 301 420,6 301 420,R,153,Russia,Россия,Pervoural'sk,Первоуральск,6 049 238,pervouralsk_yekaterinburg,City,pervoural'sk
6 301 423,6 301 423,R,153,Russia,Россия,Nizhniye Sergi,Нижние Серги,6 288 533,nizhniye_sergi,City,nizhniye_sergi
6 303 176,6 303 176,R,153,Russia,Россия,Morskoye,Морское,6 057 744,morskoye,City,morskoye
6 303 180,6 303 180,R,153,Russia,Россия,Polessk,Полесск,6 057 744,polessk,City,polessk
6 303 238,6 303 238,R,153,Russia,Россия,Kneiphof Island,Остров Кнайпхоф,6 057 744,kneiphof_island,City,kneiphof_island
6 303 263,6 303 263,R,153,Russia,Россия,Abinsk,Абинск,6 288 364,abinsk,City,abinsk
6 303 449,6 303 449,R,153,Russia,Россия,Myaglovo,Мяглово,180 029,myaglovo,City,myaglovo
6 303 491,6 303 491,R,153,Russia,Россия,Svetogorsk,Светогорск,6 057 691,svetogorsk,City,svetogorsk
6 303 917,6 303 917,R,153,Russia,Россия,Skolkovo,Сколково,178 289,skolkovo,City,moscow_skolkovo_neighborhood
6 304 315,6 304 315,R,153,Russia,Россия,Chistye Prudy,Чистые Пруды,6 057 744,chistye_prudy,City,chistye_prudy
6 304 371,6 304 371,R,153,Russia,Россия,Diveevo,Дивеево,6 288 471,diveevo,City,diveevo
6 304 409,6 304 409,R,153,Russia,Россия,Krasnye Baki,Красные Баки,6 288 471,krasnye_baki,City,krasnye_baki
6 304 439,6 304 439,R,153,Russia,Россия,Gavrilovka,Гавриловка,1 361,gavrilovka,City,gavrilovka
6 304 534,6 304 534,R,153,Russia,Россия,Zheleznogorsk,Железногорск,6 288 365,zheleznogorsk,City,zheleznogorsk
6 304 740,6 304 740,R,153,Russia,Россия,Gorno-Altaisk,Горно-Алтайск,6 288 305,gorno-altaisk_altai_republic,City,altai_republic_gorno-altaisk
6 304 748,6 304 748,R,153,Russia,Россия,Urluaspak,Урлу-Аспак,6 288 305,urluaspak,City,urluaspak
6 304 767,6 304 767,R,153,Russia,Россия,Vlasikha,Власиха,6 288 304,vlasikha,City,vlasikha
6 305 372,6 305 372,R,153,Russia,Россия,Staraya Russa,Старая Русса,6 288 483,staraya_russa_novgorod_oblast,City,novgorod_oblast_staraya_russa
6 306 536,6 306 536,R,153,Russia,Россия,Valday,Валдай,6 288 557,valday_tver_oblast,City,tver_oblast_valday
6 306 590,6 306 590,R,153,Russia,Россия,Buinsk,Буинск,6 288 539,buinsk,City,buinsk
6 306 897,6 306 897,R,153,Russia,Россия,Upper Volga Embankment,Верхневолжская набережная,1 361,upper_volga_embankment,City,upper_volga_embankment
6 307 626,6 307 626,R,153,Russia,Россия,Gremyachinsk,Гремячинск,6 288 318,gremyachinsk,City,gremyachinsk
6 308 034,6 308 034,R,153,Russia,Россия,Pavlovskiy Posad,Павловский Посад,6 288 454,pavlovskiy_posad,City,pavlovskiy_posad
6 308 038,6 308 038,R,153,Russia,Россия,Zaraysk,Зарайск,6 288 454,zaraysk,City,zaraysk
6 308 177,6 308 177,R,153,Russia,Россия,Alexandrov,Александров,6 288 571,alexandrov_vladimir_oblast,City,golden_ring_alexandrov
6 308 438,6 308 438,R,153,Russia,Россия,Fruktovaya,Фруктовая,6 288 454,fruktovaya,City,fruktovaya
6 308 458,6 308 458,R,153,Russia,Россия,Chernaya,Чёрная,6 288 454,chernaya,City,chernaya
6 308 465,6 308 465,R,153,Russia,Россия,Ozherelye,Ожерелье,6 288 454,ozherelye,City,ozherelye
6 308 466,6 308 466,R,153,Russia,Россия,Sorokino,Сорокино,6 288 454,sorokino_moscow_oblast,City,moscow_oblast_sorokino
6 308 474,6 308 474,R,153,Russia,Россия,Bekasovo,Бекасово,6 288 454,bekasovo,City,bekasovo
6 308 477,6 308 477,R,153,Russia,Россия,Dorokhovo,Дорохово,6 288 454,dorokhovo,City,dorokhovo
6 308 496,6 308 496,R,153,Russia,Россия,Snegiri,Снегири,6 288 454,snegiri,City,snegiri
6 308 538,6 308 538,R,153,Russia,Россия,Zhavoronki,Жаворонки,178 289,zhavoronki,City,zhavoronki
6 308 871,6 308 871,R,153,Russia,Россия,Solvychegodsk,Сольвычегодск,6 288 307,solvychegodsk_arkhangelsk_oblast,City,arkhangelsk_oblast_solvychegodsk
6 308 877,6 308 877,R,153,Russia,Россия,Konosha,Коноша,6 288 307,konosha_arkhangelsk_oblast,City,arkhangelsk_oblast_konosha
6 308 878,6 308 878,R,153,Russia,Россия,Kargopol,Kargopol,6 288 307,kargopol_arkhangelsk_oblast,City,arkhangelsk_oblast_kargopol2
6 308 883,6 308 883,R,153,Russia,Россия,Noginsk,Ногинск,6 288 454,noginsk_moscow_oblast,City,moscow_oblast_noginsk
6 308 913,6 308 913,R,153,Russia,Россия,Nerekhta,Нерехта,6 288 363,nerekhta,City,nerekhta
965 821 341,965 821 341,R,153,Russia,Россия,Valday,Валдай,965 820 937,valday,City,valday
965 821 362,965 821 362,R,153,Russia,Россия,Kargopol,Каргополь,965 820 979,kargopol_965821362,City,kargopol
965 821 363,965 821 363,R,153,Russia,Россия,Kargopol,Каргополь,965 820 979,kargopol,City,arkhangelsk_oblast_kargopol
965 821 365,965 821 365,R,153,Russia,Россия,Kizema,Кизема,965 820 979,kizema,City,kizema
965 821 368,965 821 368,R,153,Russia,Россия,Koryazhma ,Коряжма,965 820 979,koryazhma,City,koryazhma
965 821 369,965 821 369,R,153,Russia,Россия,Koyda ,Койда,965 820 979,koyda,City,koyda
965 821 371,965 821 371,R,153,Russia,Россия,Leshukonskoe ,Лешуконское,965 820 979,leshukonskoe,City,leshukonskoe
965 821 374,965 821 374,R,153,Russia,Россия,Mezen ,Мезень,965 820 979,mezen,City,mezen
965 821 385,965 821 385,R,153,Russia,Россия,Severodvinsk ,Северодвинск,965 820 979,severodvinsk,City,severodvinsk
965 821 386,965 821 386,R,153,Russia,Россия,Fryazino,Фрязино,965 821 051,fryazino,City,fryazino
965 821 387,965 821 387,R,153,Russia,Россия,Shenkursk ,Шенкурск,965 820 979,shenkursk,City,shenkursk
965 821 390,965 821 390,R,153,Russia,Россия,Urdoma ,Урдома,965 820 979,urdoma,City,urdoma
965 821 393,965 821 393,R,153,Russia,Россия,Klin,Клин,965 821 051,klin,City,klin
965 821 394,965 821 394,R,153,Russia,Россия,Voloshka ,Волошка,965 820 979,voloshka,City,voloshka
965 821 395,965 821 395,R,153,Russia,Россия,Kolomna,Коломна,965 821 051,kolomna,City,kolomna
965 821 397,965 821 397,R,153,Russia,Россия,Engels ,Энгельс,965 821 144,engels,City,engels
965 821 406,965 821 406,R,153,Russia,Россия,Pionerskiy ,Пионерский,965 820 933,pionerskiy,City,pionerskiy
965 821 409,965 821 409,R,153,Russia,Россия,Chupa ,Чупа,965 820 974,chupa,City,chupa
965 821 417,965 821 417,R,153,Russia,Россия,Medvezhegorsk ,Медвежьегорск,965 820 974,medvezhegorsk,City,medvezhegorsk
965 821 418,965 821 418,R,153,Russia,Россия,Muezerskiy ,Муезерский,965 820 974,muezerskiy,City,muezerskiy
965 821 420,965 821 420,R,153,Russia,Россия,Olonets ,Олонец,965 820 974,olonets,City,olonets
965 821 424,965 821 424,R,153,Russia,Россия,Pryazhinskiy ,Пряжинский,965 820 974,pryazhinskiy,City,pryazhinskiy
965 821 429,965 821 429,R,153,Russia,Россия,Segezha ,Сегежа,965 820 974,segezha,City,segezha
965 821 430,965 821 430,R,153,Russia,Россия,Sortavala ,Сортавала,965 820 974,sortavala,City,sortavala
965 821 442,965 821 442,R,153,Russia,Россия,Nizhnekamsk ,Нижнекамск,965 820 976,nizhnekamsk,City,nizhnekamsk
965 821 446,965 821 446,R,153,Russia,Россия,Novokuybyshevsk ,Новокуйбышевск,965 820 938,novokuybyshevsk,City,novokuybyshevsk
965 821 456,965 821 456,R,153,Russia,Россия,Zelenodolsk ,Зеленодольск,965 820 976,zelenodolsk,City,zelenodolsk
965 821 457,965 821 457,R,153,Russia,Россия,Velikiy Ustyug ,Великий Устюг,965 820 980,velikiy_ustyug,City,velikiy_ustyug
965 821 523,965 821 523,R,153,Russia,Россия,Kingisepp,Кингисепп,965 820 996,kingisepp,City,kingisepp
965 821 524,965 821 524,R,153,Russia,Россия,Kirishi,Кириши,965 820 996,kirishi,City,kirishi
965 821 531,965 821 531,R,153,Russia,Россия,Roschino,Рощино,965 820 996,roschino,City,roschino
965 821 549,965 821 549,R,153,Russia,Россия,Belorechensk,Белореченск,965 821 147,belorechensk,City,belorechensk
965 821 567,965 821 567,R,153,Russia,Россия,Lazarevskoe,Лазаревское,6 084 686,lazarevskoe,City,lazarevskoe
965 821 570,965 821 570,R,153,Russia,Россия,Novomikhaylovskiy,Новомихайловский,965 821 147,novomikhaylovskiy,City,novomikhaylovskiy
965 821 577,965 821 577,R,153,Russia,Россия,Terskol,Терскол,965 821 153,terskol,City,terskol
965 821 580,965 821 580,R,153,Russia,Россия,Vardane,Вардане,6 084 686,vardane,City,vardane
965 821 582,965 821 582,R,153,Russia,Россия,Vityazevo,Витязево,965 821 147,vityazevo,City,vityazevo
965 821 584,965 821 584,R,153,Russia,Россия,Krasnousolskii,Красноусольский,965 820 977,krasnousolsk,City,krasnousolsk
965 821 595,965 821 595,R,153,Russia,Россия,Pushkinskie Gori,Пушкинские Горы,965 820 997,pushkinskie_gori,City,pushkinskie_gori
965 824 567,965 824 567,R,153,Russia,Россия,Ostashkov,Осташков,965 820 998,ostashkov,City,ostashkov
965 824 571,965 824 571,R,153,Russia,Россия,Chapaevsk,Чапаевск,965 820 938,chapaevsk,City,chapaevsk
965 824 760,965 824 760,R,153,Russia,Россия,Svetliy,Светлый,965 820 933,svetliy,City,svetliy
965 824 767,965 824 767,R,153,Russia,Россия,Shadrinsk,Шадринск,965 821 002,shadrinsk,City,shadrinsk
965 825 366,965 825 366,R,153,Russia,Россия,Ussuriysk,Уссурийск,965 820 881,ussuriysk,City,ussuriysk
965 825 431,965 825 431,R,153,Russia,Россия,Ivanovka,Ивановка,965 821 120,ivanovka,City,ivanovka
965 825 582,965 825 582,R,153,Russia,Россия,Bor,Бор,965 821 142,bor_965825582,City,nizhny_novgorod_oblast_bor
965 825 587,965 825 587,R,153,Russia,Россия,Zaozyornoye,Заозерное,6 057 828,zaozyornoye,City,zaozyornoye
965 825 811,965 825 811,R,153,Russia,Россия,Vlasovo,Власово,965 825 353,vlasovo,City,vlasovo
965 825 835,965 825 835,R,153,Russia,Россия,Bogorodsk,Богородск,965 821 142,bogorodsk,City,bogorodsk
965 825 840,965 825 840,R,153,Russia,Россия,Novoabzakovo,Новоабзаково,965 820 977,novoabzakovo,City,novoabzakovo
965 825 895,965 825 895,R,153,Russia,Россия,Kokhma,Кохма,965 821 355,kokhma,City,kokhma
965 825 897,965 825 897,R,153,Russia,Россия,Kuibyshev,Куйбышево,6 057 828,kuibyshev_crimea,City,crimea_kuibyshev
965 826 013,965 826 013,R,153,Russia,Россия,Rostoshi,Ростоши,965 820 993,rostoshi,City,rostoshi
965 826 102,965 826 102,R,153,Russia,Россия,Kurkieki,Куркиёки,965 820 974,kurkieki,City,kurkieki
965 826 412,965 826 412,R,153,Russia,Россия,Vytegra,Вытегра,965 820 980,vytegra,City,vytegra
965 826 415,965 826 415,R,153,Russia,Россия,Sosni,Сосны,965 821 051,sosni,City,sosni
965 826 505,965 826 505,R,153,Russia,Россия,Kungur,Кунгур,965 820 954,kungur,City,kungur
965 826 540,965 826 540,R,153,Russia,Россия,Torfynovka,Торфяновка,965 820 996,torfynovka,City,torfynovka
965 826 876,965 826 876,R,153,Russia,Россия,Troitsk,Троицк,6 288 454,troitsk_moscow_oblast,City,moscow_oblast_troitsk
965 827 478,965 827 478,R,153,Russia,Россия,Belikovo,Беликово,6 288 454,belikovo,City,belikovo
965 827 847,965 827 847,R,153,Russia,Россия,Pechora,Печора,965 820 960,pechora,City,pechora
965 827 851,965 827 851,R,153,Russia,Россия,Chaykovsky,Чайковский,6 288 495,chaykovsky,City,chaykovsky
965 827 872,965 827 872,R,153,Russia,Россия,Iste,Истье,6 288 351,iste,City,iste
965 827 910,965 827 910,R,153,Russia,Россия,Yeresino,Ересино,6 288 483,yeresino,City,yeresino
965 827 934,965 827 934,R,153,Russia,Россия,Razvilka,Развилка,965 825 039,razvilka,City,razvilka
965 827 942,965 827 942,R,153,Russia,Россия,Belozersk,Белозерск,965 820 980,belozersk,City,belozersk
965 829 181,965 829 181,R,153,Russia,Россия,Yurga,Юрга,6 288 356,yurga_965829181,City,western_siberia_yurga2
965 829 186,965 829 186,R,153,Russia,Россия,Sol-Iletsk,Соль-Илецк,6 288 492,sol-iletsk,City,sol-iletsk
965 829 188,965 829 188,R,153,Russia,Россия,Demidov,Демидов,6 288 526,demidov,City,demidov
965 829 190,965 829 190,R,153,Russia,Россия,Bekhovo,Брехово,6 288 454,bekhovo,City,bekhovo
965 829 194,965 829 194,R,153,Russia,Россия,Saburovo,Сабурово,6 288 454,saburovo_moscow_oblast,City,moscow_oblast_saburovo
965 829 201,965 829 201,R,153,Russia,Россия,Pokrov,Покров,6 288 571,pokrov,City,pokrov
965 829 208,965 829 208,R,153,Russia,Россия,Volkovskoe,Волковское,6 288 351,volkovskoe,City,volkovskoe
965 829 276,965 829 276,R,153,Russia,Россия,Khvalynsk,Хвалынск,965 821 144,khvalynsk,City,khvalynsk
965 829 322,965 829 322,R,153,Russia,Россия,Kotlyakovo,Котляково,6 288 454,kotlyakovo,City,kotlyakovo
1 081,1 081,R,153,Russia,Россия,Anadyr,Анадырь,6 288 300,anadyr,City,anadyr
1 301,1 301,R,153,Russia,Россия,Gelendzhik,Геленджик,6 288 364,gelendzhik,City,gelendzhik
1 361,1 361,R,153,Russia,Россия,Nizhniy Novgorod,Нижний Новгород,6 288 471,nizhniy_novgorod,City,nizhniy_novgorod
1 798,1 798,R,153,Russia,Россия,Kaliningrad,Калининград,965 820 933,kaliningrad,City,kaliningrad
1 813,1 813,R,153,Russia,Россия,Khabarovsk,Хабаровск,6 288 357,khabarovsk,City,khabarovsk
1 963,1 963,R,153,Russia,Россия,Kirovsk,Кировск,6 288 460,kirovsk,City,kirovsk
2 042,2 042,R,153,Russia,Россия,Saint Petersburg,Санкт-Петербург,180 029,st_petersburg,City,st._petersburg
2 616,2 616,R,153,Russia,Россия,Novy Urengoy,Новый Уренгой,6 288 590,novy_urengoy,City,novy_urengoy
2 650,2 650,R,153,Russia,Россия,Vladikavkaz,Владикавказ,6 288 474,vladikavkaz,City,vladikavkaz
3 621,3 621,R,153,Russia,Россия,Ust-Ilimsk,Усть-Илимск,6 288 341,ust-ilimsk,City,ust-ilimsk
3 635,3 635,R,153,Russia,Россия,Ulyanovsk,Ульяновск,6 288 566,ulyanovsk,City,ulyanovsk
3 649,3 649,R,153,Russia,Россия,Uray,Урай,6 288 360,uray,City,uray
3 655,3 655,R,153,Russia,Россия,Usinsk,Усинск,6 288 362,usinsk,City,usinsk
3 727,3 727,R,153,Russia,Россия,Volgograd,Волгоград,965 821 123,volgograd,City,volgograd
3 730,3 730,R,153,Russia,Россия,Voronezh,Воронеж,6 288 586,voronezh,City,voronezh
7 942,7 942,R,153,Russia,Россия,Ivanova,Иванова,6 288 499,ivanova,City,ivanova
179 584,179 584,R,153,Russia,Россия,Certanovo,Чертаново,6 288 454,certanovo,City,certanovo
179 591,179 591,R,153,Russia,Россия,Ramenki,Раменки,6 288 557,ramenki,City,ramenki
179 597,179 597,R,153,Russia,Россия,Arzamastsevo,Арзамасцево,6 288 559,abramtsevo,City,arzamastsevo
179 598,179 598,R,153,Russia,Россия,Babushkin,Бабушкин,6 288 318,babushkin,City,babushkin
179 611,179 611,R,153,Russia,Россия,Lyubertsy,Люберцы,965 821 051,lyubertsy,City,lyubertsy
179 613,179 613,R,153,Russia,Россия,Makino,Макино,6 288 579,makino,City,makino
179 614,179 614,R,153,Russia,Россия,Malakhovka,Малаховка,965 821 051,malakhovka,City,malakhovka
179 616,179 616,R,153,Russia,Россия,Michajlovskoje,Михайловское,965 820 997,michajlovskoje,City,michajlovskoje
179 625,179 625,R,153,Russia,Россия,Perovo,Перово,6 288 579,perovo,City,perovo
179 631,179 631,R,153,Russia,Россия,Sosenki,Сосенки,6 288 591,sosenki,City,sosenki
179 639,179 639,R,153,Russia,Россия,Zyuzino,Зюзино,6 288 308,zyuzino,City,zyuzino
179 645,179 645,R,153,Russia,Россия,Veshnyaki,Вешняки,6 288 557,veshnyaki,City,veshnyaki
179 646,179 646,R,153,Russia,Россия,Teplyy Stan,Теплый Стан,6 288 524,teplyy_stan,City,teplyy_stan
179 652,179 652,R,153,Russia,Россия,Shchelkovo,Щелково,965 821 051,shchelkovo,City,shchelkovo
179 654,179 654,R,153,Russia,Россия,Rybatskaya,Рыбатская,6 288 579,rybatskaya,City,rybatskaya
179 657,179 657,R,153,Russia,Россия,Pokrovskoye,Покровское,6 288 502,pokrovskoye,City,pokrovskoye
179 660,179 660,R,153,Russia,Россия,Pesochnyy,Песочный,6 288 363,pesochnyy,City,pesochnyy
179 667,179 667,R,153,Russia,Россия,Novaya Derevnya,Новая Деревня,6 288 307,novaya_derevnya,City,novaya_derevnya
505 397,505 397,R,153,Russia,Россия,Nakhabino,Нахабино,965 821 051,nakhabino,City,nakhabino
6 004 453,6 004 453,R,153,Russia,Россия,Podolsk,Подольск,178 289,podolsk_moscow,City,moscow_region_podolsk
6 023 788,6 023 788,R,153,Russia,Россия,Sevastopol,Севастополь,6 057 828,sevastopol,City,sevastopol
6 057 776,6 057 776,R,153,Russia,Россия,Dedovsk,Дедовск,965 821 051,dedovsk,City,dedovsk
6 057 793,6 057 793,R,153,Russia,Россия,Ramon,Рамонь,6 288 586,ramon,City,ramon
6 059 259,6 059 259,R,153,Russia,Россия,Chernyakhovsk,Черняховск,965 820 933,chernyakhovsk,City,chernyakhovsk
6 124 871,6 124 871,R,153,Russia,Россия,Tarko-Sale,Тарко-Сале,6 288 590,tarko-sale,City,tarko-sale
6 124 877,6 124 877,R,153,Russia,Россия,Ust-Tsilma,Усть-Цильма,6 288 362,ust-tsilma,City,ust-tsilma
6 130 698,6 130 698,R,153,Russia,Россия,Shakhty,Шахты,6 288 502,shakhty,City,shakhty
6 131 633,6 131 633,R,153,Russia,Россия,Yelets,Елец,6 288 368,yelets,City,yelets
6 135 696,6 135 696,R,153,Russia,Россия,Zelenogradsk,Зеленоградск,965 820 933,zelenogradsk,City,zelenogradsk
6 135 818,6 135 818,R,153,Russia,Россия,Krasnoarmeisk,Красноармейск,6 288 454,krasnoarmeisk,City,krasnoarmeysk
6 144 518,6 144 518,R,153,Russia,Россия,Barvikha,Барвиха,965 821 051,barvikha,City,barvikha
6 152 890,6 152 890,R,153,Russia,Россия,Khuzhir,Хужир,6 288 341,khuzhir,City,khuzhir
6 155 909,6 155 909,R,153,Russia,Россия,Korobovo,Коробово,965 821 051,korobovo,City,korobovo
6 155 912,6 155 912,R,153,Russia,Россия,Sorokino,Сорокино,965 821 051,sorokino,City,sorokino
6 157 027,6 157 027,R,153,Russia,Россия,Orlovka,Орловка,965 820 933,orlovka,City,orlovka
6 201 369,6 201 369,R,153,Russia,Россия,Bogachevka,Богачевка,6 288 352,bogachevka,City,bogachevka
6 201 782,6 201 782,R,153,Russia,Россия,Smolensk,Смоленск,6 288 526,smolensk_central_russia,City,smolensk
6 204 125,6 204 125,R,153,Russia,Россия,Kozyrevsk,Козыревск,6 288 352,kozyrevsk,City,kozyrevsk
6 206 631,6 206 631,R,153,Russia,Россия,Shchekino,Щекино,6 288 543,shchekino,City,shchekino
6 215 082,6 215 082,R,153,Russia,Россия,Odintsovo,Одинцово,178 289,odintsovo,City,odintsovo
6 224 384,6 224 384,R,153,Russia,Россия,Novomikhaylovskiy,Новомихайловский,6 084 686,novomikhaylovskiy_sochi_and_viciity,City,krasnodar_krai_novomikhaylovskiy
6 293 406,6 293 406,R,153,Russia,Россия,Nebug,Небуг,6 084 686,nebug_big_sochi_sochi_and_vicinity,City,southern_russia_nebug
6 296 097,6 296 097,R,153,Russia,Россия,Volkonka,Волконка,6 084 686,volkonka,City,volkonka
6 297 459,6 297 459,R,153,Russia,Россия,Fryazino,Фрязино,178 289,fryazino_moscow,City,moscow_oblast_fryazino
6 297 616,6 297 616,R,153,Russia,Россия,Medvezh'i Ozera,Медвежьи Озера,178 289,medvezhi_ozera,City,medvezh'i_ozera
6 297 619,6 297 619,R,153,Russia,Россия,Ilyinskiy,Ильинский,178 289,ilyinskiy,City,ilyinskiy
6 297 724,6 297 724,R,153,Russia,Россия,Gribki,Грибки,178 289,gribki_moscow,City,moscow_oblast_gribki
6 297 759,6 297 759,R,153,Russia,Россия,Buzaevo,Бузаево,178 289,buzaevo,City,buzaevo
6 301 430,6 301 430,R,153,Russia,Россия,Koltsovo,Кольцово,6 049 238,koltsovo_6301430,City,ural_koltsovo
6 302 325,6 302 325,R,153,Russia,Россия,Shlisselburg,Шлиссельбург,6 057 691,shlisselburg_leningrad,City,leningrad_shlisselburg
6 303 182,6 303 182,R,153,Russia,Россия,Novoselovo,Новосёлово,6 057 744,novoselovo,City,novoselovo
6 303 260,6 303 260,R,153,Russia,Россия,Belorechensk,Белореченск,6 288 364,belorechensk_krasnodar_krai,City,southern_russia_belorechensk
6 303 270,6 303 270,R,153,Russia,Россия,Shirokaya Balka,Широкая Балка,6 288 364,shirokaya_balka,City,shirokaya_balka
6 303 278,6 303 278,R,153,Russia,Россия,Peresyp,Пересыпь,6 288 364,peresyp_krasnodar_krai,City,southern_russia_peresyp
6 303 279,6 303 279,R,153,Russia,Россия,Timashevsk,Тимашевск,6 288 364,timashevsk,City,timashevsk
6 303 365,6 303 365,R,153,Russia,Россия,Labinsk,Лабинск,6 288 364,labinsk_krasnodar_krai,City,southern_russia_labinsk
6 303 378,6 303 378,R,153,Russia,Россия,Kamennomostskiy,Каменномостский,6 288 302,kamennomostskiy,City,kamennomostskiy
6 303 490,6 303 490,R,153,Russia,Россия,Lesogorskiy,Лесогорский,6 057 691,lesogorskiy,City,lesogorskiy
6 303 891,6 303 891,R,153,Russia,Россия,Solnechnogorsk,Солнечногорск,6 288 454,solnechnogorsk_moscow_oblast,City,moscow_oblast_solnechnogorsk
6 303 899,6 303 899,R,153,Russia,Россия,Kurovo,Курово,6 288 454,kurovo,City,kurovo
6 303 903,6 303 903,R,153,Russia,Россия,Prislon,Прислон,6 288 557,prislon,City,prislon
6 303 904,6 303 904,R,153,Russia,Россия,Pleshkovo,Плешково,6 288 557,pleshkovo,City,pleshkovo
6 303 910,6 303 910,R,153,Russia,Россия,Rozhdestveno,Рождествено,178 289,rozhdestveno,City,rozhdestveno
6 303 929,6 303 929,R,153,Russia,Россия,Dmitrov,Дмитров,6 288 454,dmitrov_moscow_oblast,City,moscow_oblast_dmitrov
6 304 369,6 304 369,R,153,Russia,Россия,Bogorodsk,Богородск,1 361,bogorodsk_nizhniy_novgorod,City,volga_region_bogorodsk
6 304 441,6 304 441,R,153,Russia,Россия,Afonino,Афонино,1 361,afonino,City,afonino
6 304 750,6 304 750,R,153,Russia,Россия,Souzga,Соузга,6 288 305,souzga,City,souzga
6 305 169,6 305 169,R,153,Russia,Россия,Maslova Pristan',Маслова пристань,6 288 316,maslova_pristan,City,maslova_pristan'
6 305 369,6 305 369,R,153,Russia,Россия,Ust-Kachka,Усть-Качка,6 288 495,ust-kachka_perm_krai,City,volga_region_ust-kachka
6 306 555,6 306 555,R,153,Russia,Россия,Kukmor,Кукмор,6 288 539,kukmor,City,kukmor
6 306 567,6 306 567,R,153,Russia,Россия,Arsk,Арск,6 288 539,arsk,City,arsk
6 306 579,6 306 579,R,153,Russia,Россия,Kulanga,Куланга,6 288 539,kulanga,City,kulanga
6 306 584,6 306 584,R,153,Russia,Россия,Karatun,Каратун,6 288 539,karatun,City,karatun
6 306 803,6 306 803,R,153,Russia,Россия,Kurganinsk,Курганинск,6 288 364,kurganinsk,City,kurganinsk
6 306 808,6 306 808,R,153,Russia,Россия,Bolshoye Boldino,Большое Болдино,6 288 471,bolshoye_boldino,City,bolshoye_boldino
6 306 810,6 306 810,R,153,Russia,Россия,Kolomna,Коломна,6 288 454,kolomna_moscow_oblast,City,central_russia_kolomna
6 306 894,6 306 894,R,153,Russia,Россия,Bolshaia Pokrovskaia Street,Большая Покровская улица,1 361,bolshaia_pokrovskaia_street,City,bolshaia_pokrovskaia_street
6 307 309,6 307 309,R,153,Russia,Россия,Antonovka,Антоновка,6 288 317,antonovka,City,antonovka
6 307 351,6 307 351,R,153,Russia,Россия,Syrostan,Сыростан,6 288 320,syrostan,City,syrostan
6 307 377,6 307 377,R,153,Russia,Россия,Sosnovka,Сосновка,6 288 314,sosnovka,City,sosnovka
6 307 495,6 307 495,R,153,Russia,Россия,Novocheboksarsk,Новочебоксарск,6 288 321,novocheboksarsk_chuvash_republic,City,volga_region_novocheboksarsk
6 307 627,6 307 627,R,153,Russia,Россия,Novyy Enkheluk,Новый Энхалук,6 288 318,novyy_enkheluk,City,novyy_enkheluk
6 307 628,6 307 628,R,153,Russia,Россия,Baykalsk,Байкальск,6 288 341,baykalsk,City,baykalsk
6 307 651,6 307 651,R,153,Russia,Россия,Kurma,Курма,6 288 341,kurma,City,kurma
6 307 672,6 307 672,R,153,Russia,Россия,Burduguz,Бурдугуз,6 084 689,burduguz_irkutsk_-_lake_baikal,City,western_siberia_burduguz
6 308 032,6 308 032,R,153,Russia,Россия,Frolishchi,Фролищи,6 288 471,frolishchi,City,frolishchi
6 308 033,6 308 033,R,153,Russia,Россия,Likino-Dulyovo,Ликино-Дулево,6 288 454,likino-dulyovo,City,likino-dulyovo
6 308 035,6 308 035,R,153,Russia,Россия,Elektrostal,Электросталь,6 288 454,elektrostal,City,elektrostal
6 308 039,6 308 039,R,153,Russia,Россия,Stupino,Ступино,6 288 454,stupino,City,stupino
6 308 048,6 308 048,R,153,Russia,Россия,Yaropolets,Ярополец,6 288 454,yaropolets,City,yaropolets
6 308 050,6 308 050,R,153,Russia,Россия,Minusinsk,Минусинск,6 288 365,minusinsk,City,minusinsk
6 308 051,6 308 051,R,153,Russia,Россия,Achinsk,Ачинск,6 288 365,achinsk_krasnoyarsk_krai,City,western_siberia_achinsk
6 308 183,6 308 183,R,153,Russia,Россия,Oktyabrskiy,Октябрьский,6 288 314,oktyabrskiy_republic_of_bashkortostan,City,ural_oktyabrskiy
