3210	['acm_gost', 'poi_avenue', 'poi_metro_station', 'price']	0.001%	гостиницы на рязанском проспекте цены	1
3211	['acm_hostel', 'city', 'map', 'space_near']	0.001%	хостелы рядом с домодедово на карте	1
3212	['acm_gost', 'acm_gost_popular', 'action_reach', 'city', 'poi_metro_station', 'poi_station', 'wh_how']	0.001%	как добраться от южного вокзала до гостиницы турист калининград	1
3213	['acm_hostel', 'action2book', 'geo_oblast', 'transaction_feature_wo_mediators']	0.001%	снять хостел в ульяновске без посредников	1
3214	['acm_gost_popular', 'acm_obj', 'country']	0.001%	беларусь гостиничный комплекс турист	1
3215	['acm_hotel', 'city', 'city_city', 'space_near']	0.001%	отели в шармаль шейхе рядом с городом	1
3216	['acm_hotel', 'geo_oblast', 'poi_avenue']	0.001%	отель мичуринское ленинградская область	1
3217	['city', 'island', 'map']	0.001%	самуи остров на карте	1
3218	['acm_gost', 'amn_parking', 'geo_oblast', 'price']	0.001%	стоимость парковки в гостинице ленинградская	1
3219	['acm_gost', 'acm_minihotel', 'city', 'poi_metro', 'poi_metro_station']	0.001%	гостиница  в москве мини отель метро перова	1
3220	['acm_hotel', 'city', 'geo_oblast', 'poi_park']	0.001%	отель парк сити челябинск	1
3221	['city', 'date_month', 'date_year', 'rest', 'reviews']	0.001%	отдых на ко чанге в ноябре отзывы 2015 года	1
3222	['acm_hotel', 'acm_hotel_popular', 'poi_metro']	0.001%	метро отеля золотое кольцо	1
3223	['acm_gost', 'geo_oblast', 'poi_street_popular', 'price_cheap']	0.001%	недорогие гостиницы хабаровска по улицам	1
3224	['acm_hotel', 'city', 'poi_quay', 'space_near', 'stars_4']	0.001%	отели волгограда рядом с набережной 4 звезды	1
3225	[' word_situated', 'acm_hostel', 'acm_hostel_popular', 'city', 'wh_where']	0.001%	где в саранске находится хостел лайк	1
3226	['acm_apart', 'city', 'city_city', 'price']	0.001%	апартаменты в г нижний новгород цена	1
3227	['city', 'price', 'stars_5', 'trip']	0.001%	стоимость поездки в париж 5 звёзд	1
3228	['acm_hotel', 'poi_metro_station', 'poi_station']	0.001%	отели у белорусского вокзала	1
3229	['acm_obj', 'acm_obj_popular', 'stars_3']	0.001%	южное взморье санаторий 3*	1
3230	['acm_hostel', 'city', 'poi_station', 'price_cheap', 'space_near']	0.001%	хостел в москве недорого возле казанского вокзала	1
3231	['geo_oblast', 'poi_metro', 'poi_station']	0.001%	вокзал ярославский метро	1
3232	['acm_hotel', 'amn_all_inclusive', 'city', 'country', 'stars_4']	0.001%	египет шарм эль шейх отели 4 звезды все включено	1
3233	['action_show', 'city', 'map']	0.001%	карта москвы показать	1
3234	['acm_gost', 'acm_hotels_popular', 'city', 'contacts_site', 'poi_metro_station']	0.001%	гостиница holiday inn сокольники москва официальный сайт	1
3235	['acm_hostel', 'action_overnight', 'city', 'wh_where']	0.001%	где переночевать в питере хостел	1
3236	['acm_gost', 'action2book', 'city', 'poi_metro', 'poi_metro_station_spb', 'space_near']	0.001%	забронировать гостиницу в москве рядом с метро маяковская	1
3237	['acm_gost', 'geo_oblast', 'poi_metro', 'price_cheap', 'space_near']	0.001%	дешевые ближайшее гостиницы метро калужская	1
3238	['acm_minihotel', 'poi_metro_station', 'poi_metro_station_spb']	0.001%	мини отель ленинский проспект	1
3239	['acm_gost', 'city', 'poi_metro_station_spb', 'poi_street_popular', 'price_cheap']	0.001%	дешёвая гостиница в белгороде на садовой улице	1
3240	['acm_gost', 'geo_oblast', 'poi_metro', 'price_cheap', 'time_hours']	0.001%	дешевые гостиницы на час в м.тульская	1
3241	['acm_gost_popular', 'acm_hotel', 'country', 'geo_oblast', 'map']	0.001%	карта отелей алании турция со спутника	1
3242	['acm_hotel', 'amn_all_inclusive', 'amn_beach', 'city', 'location_line', 'price', 'stars_5']	0.001%	отели кемера 5 звезды первая линия все включено собственный пляж цены	1
3243	['acm_gost', 'city', 'date_month', 'date_year', 'poi_metro_station', 'space_near']	0.001%	гостиницы в адлере на январь 2016 недалеко от аэропорта	1
3244	['acm_gost', 'acm_obj', 'city', 'rating']	0.001%	санатории и гостиницы сочи список	1
3245	['acm_hostel', 'city', 'poi_street_popular', 'reviews']	0.001%	хостел улей казань отзывы	1
3246	['acm_ghouse', 'action2book', 'geo_oblast']	0.001%	аренда гостевых домов смоленск	1
3247	['acm_gost', 'city', 'date_year', 'poi_metro']	0.001%	гостиницы у метро москвы 2015	1
3248	['acm_gost_popular', 'acm_hotel', 'city', 'date_year', 'price']	0.001%	эконом отели в ялте цены 2015	1
3249	['acm_obj', 'city', 'space_near']	0.001%	дом отдыха санкт-петербург около пулково	1
3250	['acm_gost', 'city', 'contacts_site', 'geo_admin_okrug']	0.001%	сайт гостиница сао москва	1
3251	['acm_gost', 'amn_spa', 'city', 'price']	0.001%	спа салон в гостинице севастополь цены	1
3252	['action_rest', 'country', 'date_month', 'date_year', 'price_cheap', 'wh_where']	0.001%	где можно отдохнуть в ноябре в россии недорого 2015	1
3253	['city', 'country', 'stars_3']	0.001%	египет хургада 3 звезды	1
3254	['acm_ghouse', 'city', 'date_year', 'price', 'time_season']	0.001%	гостевые дома геленджик цены на лето 2015 год	1
3255	['acm_obj_part', 'action2book', 'city', 'price_cheap', 'wh_where']	0.001%	где можно снять недорогой номер в краснодаре	1
3256	['city', 'poi_centre', 'poi_metro_station']	0.001%	от центра милана до аэропорта	1
3257	['acm_hotel', 'contacts_site', 'geo_uts', 'price_cheap']	0.001%	недорогие отели в лоо официальный сайт	1
3258	[' amn_aquapark', 'acm_hotel', 'city', 'geo_oblast']	0.001%	отель с аквапарком  санкт-петербурга и ленинградской области	1
3259	['acm_minihotel', 'city', 'poi_olympic_park']	0.001%	мини отели в адлере у олимпийского парка	1
3260	['acm_hotel', 'amn_all_inclusive', 'city', 'date_year', 'price', 'stars_5']	0.001%	лимассол отели 5 звезд все включено цены 2015	1
3261	['acm_gost', 'acm_hotel', 'city', 'city_city']	0.001%	гостинницы и отели г. санкт-петербурга	1
3262	['acm_gost', 'acm_hotel', 'geo_oblast', 'poi_metro_station_spb']	0.001%	приморск ленинградская область гостиницы отели	1
3263	['city', 'geo_oblast', 'price', 'transport_plane']	0.001%	самолет от новосибирска до москвы цены	1
3264	['acm_hotel_en', 'acm_hotel_popular_en', 'city_en', 'reviews']	0.001%	u dream hotel pattaya отзывы	1
3265	['acm_hostel', 'poi_metro', 'poi_metro_station', 'poi_metro_station_spb', 'space_near']	0.001%	хостелы около метро парк победы	1
3266	['acm_minihotel', 'city', 'geo_rayon', 'poi_station', 'price_cheap']	0.001%	мини отели в санкт-петербурге недорого в районе московского вокзала	1
3267	['acm_hotel_popular', 'city', 'map', 'poi_park']	0.001%	сочи карта парка ривьера	1
3268	['acm_gost', 'city', 'city_city', 'poi_metro_station_spb']	0.001%	город пушкин гостиница на московской	1
3269	['action_reach', 'poi_metro_station', 'poi_quay', 'poi_river', 'poi_street_popular', 'wh_how']	0.001%	как доехать от набережной реки фонтанки до театральной улицы	1
3270	['acm_gost', 'acm_obj_part', 'action2book', 'geo_rayon', 'poi_metro_station']	0.001%	снять номер в гостинице районе коньково	1
3271	['action_visit', 'poi_metro_station_spb', 'wh_where_direction']	0.001%	гостиный двор куда можно сходить	1
3272	['acm_hotel_popular', 'acm_obj_part', 'action2book', 'city', 'price']	0.001%	казань ривьера бронирование номеров цена	1
3273	['acm_gost', 'city', 'peninsula', 'poi_metro_station']	0.001%	крым симферополь аэропорт гостиница	1
3274	['acm_gost', 'city', 'poi_metro', 'price_cheap', 'space_near', 'time_hours']	0.001%	гостиницы на час в москве недорого возле метро	1
3275	['acm_hostel', 'city', 'contacts_phone']	0.001%	иваново хостел телефон	1
3276	['acm_gost', 'city', 'city_city', 'geo_rayon', 'poi_station']	0.001%	гостиницы в районе киевского вокзала г москва	1
3277	['action_reach', 'poi_metro', 'poi_metro_station']	0.001%	доехать на метро до вднх	1
3278	['acm_gost', 'poi_avenue', 'poi_metro', 'poi_metro_station', 'price_cheap']	0.001%	недорогие гостиницы у метро рязанский проспект	1
3279	['acm_obj', 'city', 'poi_metro_station_spb']	0.001%	приморский санаторий евпатория	1
3280	['acm_gost', 'city', 'date_year', 'poi_sea', 'reviews']	0.001%	гостиница у моря анапа отзывы 2015	1
3281	['poi_avenue', 'poi_metro']	0.001%	лиговское метро	1
3282	['acm_gost_popular', 'acm_hotel', 'acm_hotel_popular', 'city']	0.001%	санкт-петербург-отели "бристоль" и  "октябрьская"	1
3283	['action_do', 'poi_metro_station_spb', 'wh_what']	0.001%	что можно делать на невском проспекте	1
3284	['acm_hotel', 'acm_hotel_popular', 'amn_beach', 'city']	0.001%	отель алые паруса феодосии с собственным пляжем	1
3285	['arrangement', 'country', 'tour']	0.001%	тур экскурсия в египет	1
3286	['action_stay', 'geo_oblast', 'poi_metro_station_spb', 'wh_where']	0.001%	где остановиться в приморске калининградской области	1
3287	['acm_ghouse', 'city', 'date_year', 'poi_centre']	0.001%	гостевые дома в центре сочи на 2015	1
3288	['acm_hotel', 'acm_obj', 'amn_all_inclusive', 'city']	0.001%	отели и пансионаты в адлере все включено	1
3289	['acm_hotel_popular', 'date_month', 'tour']	0.001%	гранд тур  европа в январе	1
3290	['acm_hotel', 'country', 'price', 'stars_5']	0.001%	пятизвездочный отель  в тайланде. цены	1
3291	['acm_ghouse', 'acm_hotel', 'geo_oblast']	0.001%	отель гостевой дом в брянске	1
3292	['city', 'space_near', 'tickets']	0.001%	ближайшие билеты нижний тагил москва	1
3293	['action_visit', 'city', 'poi_metro_station_spb', 'wh_where_direction']	0.001%	куда сходить в питере на невском проспекте	1
3294	['acm_hotel', 'geo_oblast', 'resort_en']	0.001%	отель алтай resort	1
3295	['city', 'country', 'date_month', 'rest']	0.001%	отдых в турции в октябре кемера	1
3296	['acm_minihotel', 'city', 'price', 'reviews']	0.001%	отзывы и цены на мини отели в калининграде	1
3297	['acm_hotel', 'action2book', 'city', 'stars_4']	0.001%	будапешт забронировал отель 4 звезды	1
3298	['acm_obj', 'city', 'date_year', 'poi_metro_station', 'price']	0.001%	санаторий сокол саратов цены на 2015	1
3299	['acm_gost', 'acm_obj_part', 'geo_oblast', 'photo']	0.001%	новосибирск гостиница номера фото в новосибирске	1
3300	['acm_gost_popular', 'acm_hostel', 'city', 'poi_metro']	0.001%	хостел москва метро октябрьская	1
3301	['acm_hotel', 'amn_beach', 'country', 'stars_5']	0.001%	отели тайланда 5 звезд с собственным пляжем	1
3302	['acm_hotel', 'city', 'geo_rayon', 'poi_metro_station_spb', 'time_hours']	0.001%	отель на час петроградский район спб	1
3303	['acm_hotel_popular', 'city', 'poi_park']	0.001%	сочи парк ривьера	1
3304	['acm_hotel', 'amn_all_inclusive', 'city', 'photo', 'price', 'stars_4']	0.001%	хургада отель 4 звезды фото цены все включено	1
3305	['city', 'date_year', 'rest', 'time_season']	0.001%	отдых в калининграде зимой 2015	1
3306	['acm_minihotel', 'city', 'poi_metro', 'poi_metro_station', 'price_cheap']	0.001%	мини отель москва недорого метро каширская царицыно	1
3307	['acm_gost', 'city', 'city_city', 'geo_oblast', 'poi_avenue']	0.001%	гостиницы на ленинградском проспекте г.москва	1
3308	['acm_hostel', 'city', 'city_ukr']	0.001%	хостел сан львів	1
3309	['acm_obj', 'acm_obj_part', 'action2book', 'city']	0.001%	пансионат репино забронировать номер	1
3310	['acm_gost', 'city', 'geo_rayon', 'poi_avenue']	0.001%	гостиницы в питере невский район	1
3311	['acm_hotel', 'amn_spa', 'city', 'contacts_site', 'date_year', 'price']	0.001%	нарва-йыэсуу спа отель официальный сайт цены на 2015 год	1
3312	['acm_gost', 'city', 'geo_oblast', 'geo_rayon', 'poi_metro']	0.001%	гостиницы в районе метро смоленская москва	1
3313	['acm_hotel', 'city', 'contacts_site', 'reviews']	0.001%	сити отель волгоград официальный сайт отзывы	1
3314	['acm_hotel_en', 'acm_hotel_popular_en', 'city']	0.001%	хургада amc royal hotel	1
3315	['acm_hotel', 'acm_obj_part', 'action2book', 'country']	0.001%	забронировать номер в отеле на кубе	1
3316	['acm_gost', 'acm_gost_popular', 'city', 'stars_4']	0.001%	гостиница космос 4 звезды москва	1
3317	[' word_situated', 'acm_gost', 'acm_gost_popular', 'action_reach', 'geo_oblast', 'wh_how', 'wh_where']	0.001%	где находится гостиница "турист в брянске как доехать	1
3318	['acm_hostel', 'poi_avenue', 'poi_metro_station']	0.001%	хостелы на кутузовском проспекте	1
3319	['acm_gost', 'city', 'contacts_phone', 'poi_metro', 'poi_metro_station', 'space_near']	0.001%	гостиница рядом с метро парк культуры москва и телефоны	1
3320	['acm_gost', 'acm_gost_popular', 'acm_hotel_popular', 'acm_obj_part', 'city']	0.001%	санкт-петербург гостиница бристоль номера эконом	1
3321	['acm_obj', 'city', 'contacts_site', 'price']	0.001%	дом отдыха валдай официальный сайт цены	1
3322	['city', 'country', 'date_year', 'price', 'rest']	0.001%	отдых турция мармарис цены 2015	1
3323	['acm_gost', 'acm_obj_part', 'contacts_phone', 'poi_metro_station']	0.001%	номер телефона гостиница вднх	1
3324	['acm_gost', 'action2book', 'city', 'poi_metro_station']	0.001%	забронировать гостиницу в москве на партизанской	1
3325	['action_fly', 'country', 'how_many']	0.001%	сколько лететь до литвы	1
3326	['acm_gost', 'acm_hotel', 'econom_class', 'geo_admin_okrug']	0.001%	гостиницы отели эконом класса в  свао	1
3327	['action_visit', 'city', 'space_near', 'wh_where_direction']	0.001%	куда съездить недалеко от санкт-петербурга	1
3328	['action_drive', 'poi_metro', 'poi_metro_station', 'wh_how']	0.001%	как ехать до вднх на метро	1
3329	['acm_ghouse', 'city', 'space_near']	0.001%	гостевой дом рядом с петрозаводском	1
3330	['acm_hotel', 'city', 'poi_metro_station', 'poi_street_popular']	0.001%	отель спб ул. коломенская	1
3331	['action_buy', 'city', 'date_month', 'tour']	0.001%	купить путевку в шармаль шейх на февраль	1
3332	['acm_gost', 'action2book', 'city', 'poi_sea']	0.001%	снять гостинницу у моря, варна	1
3333	['acm_gost', 'city_city', 'country', 'geo_oblast']	0.001%	гостиница в городе болгар татарстан	1
3334	['city', 'geo_rayon', 'map']	0.001%	карта праги по районам	1
3335	['acm_gost', 'amn_basin', 'city', 'date_year', 'price']	0.001%	гостиницы владимира цены 2015 года с бассейном	1
3336	['acm_hotel', 'city', 'country', 'location_line', 'stars_4']	0.001%	отели в индии южный гоа первая линия 4 звезды	1
3337	['city', 'contacts_site', 'geo_oblast', 'poi_centre']	0.001%	рено центр челябинск официальный сайт	1
3338	['acm_minihotel', 'action_buy', 'city']	0.001%	купить мини отель в сочи	1
3339	['acm_gost_popular', 'acm_hotel', 'city', 'date_year', 'reviews']	0.001%	отель интурист ялта отзывы 2015	1
3340	['geo_rayon']	0.001%	румянцево	1
3341	['acm_apart', 'city', 'date_year', 'poi_centre', 'price_cheap']	0.001%	апартаменты в центре  в севастополе недорого 2015	1
3342	['acm_hotel', 'action2book', 'city', 'date_year', 'holiday']	0.001%	бронирование  отелей в казани на новый год 2016	1
3343	['acm_gost_popular', 'acm_hotel', 'city', 'location_line', 'map', 'poi_sea', 'tour']	0.001%	хургада карта отелей побережья 1-я линия тур ру	1
3344	['acm_hostel', 'acm_hostel_popular', 'action2book']	0.001%	лайк хостел забронировать	1
3345	['acm_hotel', 'city', 'rest', 'stars_3']	0.001%	отдых в дубае отели  3 звезды	1
3346	['amn_beach', 'city', 'photo', 'poi_river']	0.001%	пхукет пляж патонг река фото	1
3347	['acm_hostel', 'city', 'poi_metro', 'rating', 'space_near']	0.001%	хостел в москве рядом с  метро список	1
3348	['acm_hostel', 'poi_metro_station_spb', 'space_near']	0.001%	хостелы возле гостинного двора	1
3349	['acm_gost', 'acm_obj_part', 'action2book', 'geo_oblast', 'price_cheap', 'time_hours']	0.001%	снять номер в дешевой гостинице в курске по часам	1
3350	['acm_hotel', 'city', 'location_line', 'map', 'poi_sea']	0.001%	хургада карта отелей побережья 1-я линия	1
3351	['acm_gost', 'acm_minigost', 'city']	0.001%	магадан гостиницы минигостиницы	1
3352	['map', 'poi_metro', 'poi_metro_station', 'poi_metro_station_spb']	0.001%	парк победы карта метро	1
3353	['country', 'date_year', 'island', 'price', 'rest']	0.001%	крит греция отдых 2015 цены	1
3354	['acm_hotel_popular', 'city', 'contacts_site', 'poi_centre']	0.001%	ибис санкт-петербург центр официальный сайт	1
3355	['acm_hotel_popular', 'city', 'geo_oblast']	0.001%	интерконтиненталь москва тверская	1
3356	['acm_apart', 'action2book', 'amn_beach', 'city']	0.001%	снять апартаменты в хургаде со своим пляжем	1
3357	['acm_obj_part', 'action2book', 'peninsula']	0.001%	забронировать к крыму номер	1
3358	['acm_hotel', 'acm_hotel_en', 'acm_hotel_popular_en', 'action_show', 'city_en', 'map']	0.001%	показать на карте отель u dream hotel pattaya	1
3359	['acm_hotel', 'acm_hotel_popular', 'peninsula', 'price']	0.001%	отель европа в крыму цены	1
3360	['acm_hotel', 'amn_jacuzzi', 'geo_oblast']	0.001%	отель в брянске с джакузи	1
3361	['acm_hotel_popular', 'acm_hotels_popular', 'city', 'reviews']	0.001%	гранд парк отель ярославль отзывы	1
3362	['city', 'contacts_site', 'poi_park']	0.001%	катерина парк москва официальный сайт	1
3363	['acm_gost', 'acm_hotel', 'acm_obj', 'city', 'price_cheap']	0.001%	адлер недорогие гостиницы отели пансионаты	1
3364	['acm_hotel', 'poi_metro_station_spb', 'price']	0.001%	отель звездный цены	1
3365	['city', 'poi_metro', 'price_expensive']	0.001%	дорога от внуково до метро	1
3366	['action_reach', 'island', 'wh_how']	0.001%	как проехать на васильевский остров	1
3367	['acm_hotel_popular', 'acm_obj_part', 'price']	0.001%	сколько стоит номер в москва сити	1
3368	['acm_ghouse', 'city', 'poi_olympic_park']	0.001%	гостевой дом александрия в олимпийском парке	1
3369	[' amn_aquapark', 'acm_gost', 'geo_uts', 'space_near']	0.001%	гостинница около аквапарка лоо	1
3370	['city', 'geo_oblast', 'price', 'tickets', 'transport_plane', 'transport_train']	0.001%	цены на билет на поезде и на самолёте до москвы с челябинска	1
3371	['acm_gost', 'acm_hotel_popular', 'action2book', 'city', 'price']	0.001%	гостиница калифорния цена малая бронная	1
3372	['acm_gost', 'acm_gost_popular', 'city', 'poi_metro', 'poi_metro_station', 'price_cheap']	0.001%	гостиница эконом в москве недорого метро марьино	1
3373	['acm_gost', 'city', 'econom_class', 'geo_rayon', 'poi_metro', 'poi_metro_station', 'price']	0.001%	цены в гостиницах москвы эконом класса в районе ст.молодежная	1
3374	['acm_hotel', 'acm_hotels_popular', 'city', 'poi_metro_station_spb']	0.001%	отель holiday inn москва лесная	1
3375	['arrangement', 'city', 'date_year', 'photo', 'price', 'reviews']	0.001%	экскурсии в хургаде цены 2015 отзывы фото	1
3376	['acm_gost', 'city', 'city_city', 'date_year']	0.001%	гостиницы домбай 2016 г.	1
3377	['acm_hostel_popular', 'agregator_booking', 'poi_avenue']	0.001%	booking друзья на невском	1
3378	['acm_acm', 'city', 'island', 'price_cheap']	0.001%	санкт петербург васильевский остров проживание недорого	1
3379	['acm_hotel', 'acm_hotel_popular', 'space_near']	0.001%	отели рядом с москва сити	1
3380	['acm_gost_popular', 'acm_hotel', 'geo_uts']	0.001%	кабардинка отель космос	1
3381	['acm_hotel', 'city', 'photo', 'rating']	0.001%	рейтинг отелей волгограда фото	1
3382	['acm_gost', 'acm_obj_part', 'action2book', 'city', 'poi_metro_station_spb']	0.001%	снять номер в гостинице выборгская питера	1
3383	['action_visit', 'geo_rayon', 'poi_metro_station', 'wh_where_direction']	0.001%	автозаводский район куда сходить	1
3384	['acm_gost_popular', 'amn_all_inclusive', 'city', 'contacts_site']	0.001%	ялта интурист официальный сайт все включено	1
3385	['acm_hotel', 'city_city', 'geo_oblast', 'map', 'poi_centre']	0.001%	отели омска в центре города на карте	1
3386	['acm_gost', 'amn_basin']	0.001%	гостиница с бассейном	1
3387	['acm_hostel', 'econom_class', 'geo_oblast']	0.001%	хостел липецка эконом класса	1
3388	['acm_hostel', 'acm_minihotel', 'city']	0.001%	мини-отели,хостелы в печорах	1
3389	['city', 'country', 'date_month', 'date_year', 'lang_rus', 'tour']	0.001%	путевки в таиланд январь 2016 пхукет на русском	1
3390	['action_rest', 'city', 'price']	0.001%	отдохнуть в паттайе цены	1
3391	['acm_hotels_popular', 'acm_obj', 'city']	0.001%	парк-отель пансионат ярославль	1
3392	['acm_hotel', 'country', 'poi_metro_station', 'space_near']	0.001%	отель в тайланде рядом с аэропортом	1
3393	['acm_hotel', 'poi_avenue', 'price_cheap', 'space_near']	0.001%	дешевый отель около невского	1
3394	['acm_hotel', 'amn_basin', 'city', 'contacts_site']	0.001%	отели с бассейнами в адлере официальный сайт	1
3395	['acm_hotel_popular_en', 'city_en', 'resort_en', 'reviews']	0.001%	panorama bungalows resort hurghada отзывы	1
3396	['acm_hostel', 'acm_minigost', 'city', 'price_cheap']	0.001%	хостелы и минигостиницы недорого в севастополе	1
3397	['acm_hotel', 'city', 'country', 'hot', 'price', 'rest', 'stars_5']	0.001%	отдых египет хургада отели 5 звезд цены горящие туры	1
3398	['city', 'map', 'poi_quay']	0.001%	набережная сочи на карте	1
3399	['acm_gost', 'amn_banya', 'city', 'geo_rayon']	0.001%	гостиницы алматы в районе бани	1
3400	['acm_gost_popular', 'acm_hotel', 'acm_obj_part', 'poi_metro', 'poi_metro_station', 'price']	0.001%	цена номера в отеле космос м.вднх	1
3401	['acm_hotel', 'acm_hotel_popular', 'city', 'poi_metro_station_spb']	0.001%	отель бристоль москва пушкинская	1
3402	['acm_hotel', 'amn_spa', 'city', 'holiday']	0.001%	спа отели в новый год геленджик	1
3403	['date_month']	0.001%	маил	1
3404	['date_year', 'geo_oblast', 'price', 'rest']	0.001%	отдых в алтае 2015 год цены	1
3405	['acm_apart_en', 'wh_how']	0.001%	как apartment	1
3406	['acm_ghouse', 'acm_gost', 'city', 'poi_centre']	0.001%	гостиницы и гостевые дома центр адлера	1
3407	['acm_obj_popular', 'city', 'date_year', 'holiday', 'tour']	0.001%	новогодний тур 2016 в южном взморье адлер	1
3408	['city', 'city_city', 'how_far', 'poi_metro_station']	0.001%	от аэропорта хельсинки до города сколько ехать	1
3409	['city', 'wh_where']	0.001%	где можно в сочи	1
3410	['acm_gost', 'geo_oblast', 'photo']	0.001%	гостиница новосибирск фото	1
3411	['city', 'city_city', 'date_year', 'price', 'tickets', 'transport_train']	0.001%	билет на поезд уфа москва цена 2015 г	1
3412	['acm_hotel', 'poi_metro_station', 'poi_street_popular']	0.001%	отел ул преображенская площад	1
3413	['acm_gost', 'city', 'contacts_phone', 'contacts_site', 'peninsula']	0.001%	гостиница крым севастополь официальный сайт телефон	1
3414	['acm_gost_popular', 'acm_hostel', 'geo_oblast']	0.001%	хостел турист смоленск	1
3415	['acm_gost', 'date_month', 'date_year', 'peninsula', 'rest']	0.001%	отдых в крыму в январе 2016 гостинницы	1
3416	['acm_hostel', 'city', 'contacts_site', 'poi_metro', 'poi_metro_station_spb']	0.001%	хостел москва метро пролетарская официальный сайт	1
3417	['acm_gost', 'acm_hotel_popular', 'geo_oblast', 'poi_avenue']	0.001%	гостиница ибис на ленинградском проспекте	1
3418	['acm_minihotel', 'city', 'city_city', 'geo_oblast', 'geo_rayon', 'poi_metro']	0.001%	мини отели в районе станции метро калужская в г.москве	1
3419	['acm_gost', 'date_year', 'peninsula', 'price', 'price_cheap']	0.001%	недорогие гостиницы крыма цены на 2015 год	1
3420	['acm_hostel', 'poi_station', 'price']	0.001%	казанский вокзал цена хостел	1
3421	['acm_hostel', 'city', 'poi_metro', 'poi_metro_station_spb', 'price_cheap']	0.001%	недорогие хостелы в москве м маяковская	1
3422	['acm_gost', 'geo_rayon', 'poi_metro_station', 'price_expensive']	0.001%	не дорогие гостиницы в районе тушинская	1
3423	['acm_hotel', 'acm_hotel_popular', 'city', 'poi_centre']	0.001%	отель ибис центр санкт-петербург	1
3424	['acm_hotel_en', 'acm_hotel_popular_en', 'date_year', 'reviews', 'stars_4']	0.001%	himeros beach hotel 4* отзывы 2015	1
3425	[' amn_aquapark', 'acm_hotel', 'city', 'location_line']	0.001%	хургада отели с аквапарком 1 линия	1
3426	['acm_minigost', 'action2book', 'peninsula']	0.001%	снять минигостиницу в крыму	1
3427	['acm_gost', 'action_reach', 'city', 'country', 'poi_metro_station', 'wh_how']	0.001%	как доехать от аэропорта минска до гостиницы беларусь	1
3428	['acm_gost_popular', 'acm_obj', 'city', 'contacts_phone']	0.001%	телефоны санатория русь в ессентуках	1
3429	['acm_hotel_popular', 'acm_minihotel', 'poi_avenue']	0.001%	мини-отель невская классика	1
3430	['action_reach', 'poi_station']	0.001%	доехать до ярославского вокзала	1
3431	['acm_hotel', 'geo_rayon', 'price']	0.001%	отель в румянцево цены	1
3432	['acm_gost', 'city', 'poi_metro_station_spb', 'poi_station']	0.001%	санкт-петербург ж.д вокзал ладожский гостиницы	1
3433	['acm_apart', 'geo_oblast', 'time_hours']	0.001%	апартаменты на час томск	1
3434	['acm_hotel', 'city', 'poi_centre', 'rating', 'stars_4']	0.001%	рейтинг отелей в центре штутгарта 4 звезды	1
3435	['acm_gost', 'action_reach', 'city', 'poi_metro_station']	0.001%	доехать от аэропорта до гостиницы калининград	1
3436	['acm_hotel', 'city', 'country', 'island', 'price']	0.001%	тайланд остров ко чанг отели цены	1
3437	['acm_gost', 'acm_hotel_popular', 'city', 'contacts_site', 'date_year', 'price']	0.001%	гостиница бристоль санкт-петербург официальный сайт цены на 2015 год	1
3438	['acm_gost', 'geo_oblast', 'geo_rayon', 'poi_street_popular']	0.001%	гостиницы хабаровска в районе  улицы ленина	1
3439	['action_see', 'geo_rayon', 'poi_metro_station', 'wh_what']	0.001%	что посмотреть в районе вднх	1
3440	['acm_gost', 'acm_hotel_popular', 'price_expensive']	0.001%	не дорогие гостиницы в москва сити	1
3441	['acm_gost_popular', 'country', 'tour']	0.001%	эконом туры в египет	1
3442	['action_do', 'city', 'time_season', 'wh_what']	0.001%	что делать зимой в риме	1
3443	['acm_hostel', 'city', 'poi_avenue', 'rating']	0.001%	хостелы питера на невском список	1
3444	['acm_gost_popular', 'city', 'space_near', 'wh_what']	0.001%	что рядом с ялта интурист	1
3445	['acm_hotel', 'econom_class', 'geo_oblast']	0.001%	мурманск  отели эконом класса	1
3446	['city', 'date_month', 'date_year', 'price', 'wh_how']	0.001%	хургада какая на ноябрь цены 2015	1
3447	['acm_obj', 'city', 'contacts_site', 'date_year', 'price', 'reviews']	0.001%	санаторий сочи официальный сайт цены на 2015 год отзывы	1
3448	['acm_hotel', 'poi_metro', 'poi_metro_station', 'poi_metro_station_spb', 'space_near']	0.001%	отели рядом с метро ленинский проспект	1
3449	['acm_ghouse', 'city', 'econom_class']	0.001%	гостевые дома москвы эконом класса	1
3450	['acm_hotel', 'geo_uts', 'map']	0.001%	кабардинка карта отелей	1
3451	['acm_hostel', 'action_overnight', 'city', 'price', 'price_cheap']	0.001%	переночевать в москве недорого хостел цены	1
3452	['acm_hotel_en', 'geo_oblast']	0.001%	hotel новосибирск	1
3453	['acm_gost', 'city', 'contacts_site', 'date_year', 'peninsula']	0.001%	гостиница крым севастополь официальный сайт 2015 год	1
3454	['acm_hotel', 'date_year', 'peninsula', 'reviews']	0.001%	отели крыма отзывы 2015	1
3455	['acm_hostel', 'acm_minihotel', 'city', 'price']	0.001%	хостелы мини отели ижевска цены	1
3456	['acm_gost', 'contacts_phone', 'geo_oblast', 'stars_5']	0.001%	гостиница пять звезд хабаровск телефон	1
3457	['acm_apart', 'action2book', 'city', 'geo_uts']	0.001%	красная поляна снять апартаменты	1
3458	['acm_hotel', 'acm_hotels_popular', 'country']	0.001%	holiday inn индия отель	1
